,链接,名字,放送类型,评分,中文名,导演,总导演,副导演,放送时间,系列构成,制作公司,脚本,分镜,演出,作画监督,原画,制片人,总集数,评分人数,看过,搁置,弃坑
1107,/subject/109386,Fate/stay night [Unlimited Blade Works] 2ndシーズン,TV,7.3,Fate/stay night [Unlimited Blade Works] 第二季,三浦貴博,,,2015-04-04,ufotable,ufotable,"ufotable,佐藤和治,桧山彬,一ノ瀬樹","三浦貴博,野中卓也,阿部望,栖原隆史,安田慎介,一ノ瀬樹,白井俊行","高橋タクロヲ,宇田明彦,三浦貴博,白井俊行,青柳隆平,栖原隆史,竹内將,丸山裕介,野中卓也","田畑壽之,佐藤哲人,須藤友徳,茂木貴之,菊池隼也,林隆祥,緒方美枝子","阿部望,小船井充,国弘昌之,安田慎介,木村豪","近藤光,岩上敦宏",13,5059,6549,134,91
1108,/subject/80442,てさぐれ！部活もの,TV,7.3,摸索吧！部活剧,石ダテコー太郎,,,2013-10-05,,ヤオヨロズ,"石ダテコー太郎,山口正武,高橋聡之",たつき,,,,,12,620,770,81,69
1109,/subject/1650,君が望む永遠,TV,7.3,你所期望的永远,渡邊哲哉,,,2003-10-06,金巻兼一,スタジオ・ファンタジア,"金巻兼一,高山カツヒコ","下田正美,渡邊哲哉,東海林真一,松園公,加瀬充子,片山一良,中島弘明,高柳滋仁,もりたけし","まつもとよしひさ,山田弘和,鈴木薫,秋山朋子,木村寛,宮田亮,高柳滋仁,太田知章,喜多幡徹","三宅雄一郎,内田孝,竹内哲也,吉本拓二,石井久美,荒木英樹,立石聖,藤田まり子,高野杏,桜井正明,秋山由樹子,菊地洋子,山内尚樹,藤澤俊幸,古賀誠","牧だいきち,竹内哲也,なかじまちゅうじ,鈴木典光",st.シルバー,14,871,1106,74,64
1110,/subject/12703,境界線上のホライゾン,TV,7.3,境界线上的地平线,小野学,,田辺泰裕,2011-10-01,浦畑達彦,サンライズ,"砂山蔵澄,冨田頼子,浦畑達彦,水上清資","田辺泰裕,小原正和,小野学,宅野誠起","井端義秀,イシグロキョウヘイ,高橋健司,曽我準,三好正人,宅野誠起,江島泰男,田辺泰裕","大杉尚広,木村智,大塚健,島袋智和,斉藤雅和,豊田暁子","孙猛,常盤健太郎,久行宏和,豊田暁子,椛島洋介,和田高明",,13,2741,3279,344,371
1111,/subject/20815,Hybrid Child,OVA,7.3,,福田道生,,,2019-02-09,伊丹あき,スタジオディーン,"桑畑絹子,伊丹あき","望月智充,福田道生","福田道生,渡部穏寛","岡戸智凱,加藤万由子,松下郁子,清水明日香,手島勇人,河南正昭,伊藤智子,本多みゆき,大塚八愛,平川亜喜雄,青野厚司,竹本佳子","江原康之,なかじまちゅうじ,岡真里子,杉田柊",,4,408,554,24,33
1112,/subject/6815,秦时明月之诸子百家,TV,7.3,秦时明月之诸子百家,,,,2010-06-23,,玄机科技,,,,,,,34,607,842,40,27
1113,/subject/144465,探偵オペラ ミルキィホームズ ～逆襲のミルキィホームズ～,剧场版,7.4,侦探歌剧 少女福尔摩斯 ～逆袭的少女福尔摩斯～,桜井弘明,森脇真琴,,2016-02-27,,J.C.STAFF,ふでやすかずゆき,"桜井弘明,森脇真琴,大久保政雄","池端隆史,大久保政雄,湖山禎崇,桜井弘明","井本由紀,野田康行,大沢美奈,大久保政雄,藤井昌宏,國行由里江,木野下澄江","大久保政雄,國行由里江,藤井昌宏,大沢美奈",,1,139,192,5,10
1114,/subject/15489,Persona4 the ANIMATION,TV,7.3,女神异闻录4,岸誠二,,",松本剛彦",2011-10-06,柿原優子,AIC ASTA,"熊谷純,柿原優子,広田光毅","吉川浩司,鎌仲史陽,田口智久,植田洋一,政木伸一,松本剛彦,西久保瑞穂,伊藤真朱,別所誠人,岸誠二,平井義通,小坂春女,古川順康,鈴木薫","松本マサユキ,鎌仲史陽,鈴木薫,平井義通,葛谷直行,松本剛彦,森義博,吉川浩司,田口智久,清水一伸,西本由紀夫,小坂春女,北川正人,小林孝志,政木伸一,土屋康郎","サトウミチオ,河野真貴,江原康之,浜津武広,原田峰文,山内則康,湖川友謙,八木元喜,中野圭哉,石井明治,江上夏樹,網嵜涼子,朝来昭子,高橋成之,道解慎太郎,渡辺奈月,宇佐美皓一,廣瀬智仁","神谷智大,和田高明,林隆祥,なかじまちゅうじ,湖川友謙,松本剛彦,青木康哲,沓名健一,渡部圭祐,下司祐也,飯飼一幸,朝来昭子,鴨川浩,亀田祥倫,石野聡",丸山博雄,26,1853,2027,295,228
1115,/subject/894,まりあ†ほりっく,TV,7.3,玛利亚狂热,新房昭之,,龍輪直征,2009-01-04,横谷昌宏,SHAFT,"大嶋実句,横谷昌宏","石倉賢一,板村智幸,森義博,武内宣之,龍輪直征","宮本幸裕,森義博,龍輪直征,飯村正之,板村智幸,石倉賢一","牛島希,潮月一也,水上ろんど,桝井一平,伊藤良明,前田達之,守岡英行,工藤裕加,宮崎修治,山村洋貴,古川英樹,岩崎安利","吉成曜,阿部厳一朗,実原登,石川てつや,今村亮,小島崇史",,12,2291,2987,212,128
1116,/subject/116461,食戟のソーマ,TV,7.3,食戟之灵,米たにヨシトモ,,佐藤光,2015-04-03,ヤスカワショウゴ,J.C.STAFF,"河鍋俊,猪爪慎一,ヤスカワショウゴ","三浦和也,米田和弘,宮繁之,寺岡巌,安藤良,福島利規,篁蒼氓,佐藤光,山崎たかし,佐藤光敏,梶井瀬賀,高田耕一,米たにヨシトモ","安藤良,米たにヨシトモ,佐々木純人,奥野浩行,三浦和也,佐藤光敏,村山靖,山崎たかし,佐藤光,則座誠,梶井瀬賀,福島利規,駒屋健一郎","佐野恵一,橋口隼人,八重樫洋平,小松真梨子,永山恵,井本由紀,下谷智之,梶井瀬賀,香田知樹,山崎正和,佐藤敏明,松浦麻衣,梶谷光春,桜井司,都築裕佳子,鷲北恭太,荒尾英幸,中山由美,たないあやこ,柴田志朗,小森篤,舘崎大,小野和寛,廣田茜,加藤万由子,中島美子,古池敏也,伊東葉子","青木康哲,渡辺敬介,なかじまちゅうじ,廣田茜,伊東葉子,飯塚晴子,鷲北恭太,坂本哲也,酒井智史,八重樫洋平,頂真司,長谷川眞也","松倉友二,丸山博雄",24,3327,4105,244,217
1117,/subject/2910,間の楔,OVA,7.3,间之楔,秋山勝仁,,,2019-02-09,吉原理恵子,AIC,吉原理恵子,"あおきえい,林宏樹,秋山勝仁,越智博之",秋山勝仁,"恩田尚之,百瀬恵美子","枝松聖,恩田尚之",,4,324,412,51,34
1118,/subject/171366,タイガーマスクW,TV,7.4,虎面人W,小村敏明,,,2016-10-01,千葉克彦,東映アニメーション,"千葉克彦,米村正二,あみやまさはる,浦沢義雄,玉井☆豪","地岡公俊,スタジオモリコーネ,畑野森生,鎌谷悠,柳沢テツヤ,小村敏明,渡邊巧大,芝田浩樹,園田誠,西田正義,角銅博之,勝間田具治","地岡公俊,小村敏明,中野武蔵,畑野森生,広嶋秀樹,園田誠,境宗久,角銅博之,芝田浩樹,山口暁生,鎌谷悠,後藤康徳,勝間田具治","斉藤和也,横田守,小泉昇,羽山淳一,渡邊巧大,香川久,林隆祥","杉江敏治,小泉昇,飯飼一幸,なかじまちゅうじ",,38,54,56,21,41
1119,/subject/4473,GA 芸術科アートデザインクラス OVA,OVA,7.3,GA 艺术科美术设计班 OVA,桜井弘明,,,2019-02-09,,AIC PLUS+,待田堂子,岡本英樹,赤城博昭,古川英樹,,"小林宏之,斎藤朋之",1,196,290,15,13
1120,/subject/3631,東のエデン 劇場版I The King of Eden,剧场版,7.3,东之伊甸 剧场版I The King of Eden,神山健治,,吉原正行,2009-11-28,,Production I.G,"神山健治,福島直浩,岡田俊平","京極義昭,柿本広大,吉原正行,河野利幸,神山健治","岩崎太郎,河野利幸,新留俊哉,柿本広大","中原久文,後藤隆幸,黄瀬和哉,近藤圭一,西村郁,天﨑まなむ,柳野龍男,近藤源一郎,永島明子,佐々木敦子",丸山修二,石井朋彦,1,1637,2252,50,12
1121,/subject/54338,聖☆おにいさん,剧场版,7.3,圣哥传,高雄統子,,,2013-05-10,,A-1 Pictures,根津理香,"高雄統子,神戸守","神戸守,高雄統子,原田孝宏",河合拓也,"浅野直之,和田高明,向田隆,佐々木啓悟,高瀬智章,高雄統子","淀明子,川村元気",1,577,816,29,17
1122,/subject/191523,鬼平,TV,7.3,鬼平,宮繁之,,,2017-01-09,,スタジオM2,"加藤綾子,阿部美佳,村越繁,水上清資,稲本達郎","神志那弘志,長岡康史,矢野博之,波多正美,宮繁之,於地紘仁,西村聡,清水洋,平尾隆之,島崎奈々子","波多正美,鈴木卓夫,佐々木達也,吉村文宏,山口美浩,殿勝秀樹,又野弘道,西田健一,Kim Min-sun,前園文夫","手島勇人,南伸一郎,飯塚葉子,lee gio,へばらぎ,千葉茂,齋藤樹里,渡辺一平太,今泉竜太,野村美織,佐藤弘明,KIM YONG-SIK,park hwan su,佐藤このみ,桜井木の実,山崎輝彦,谷口繁則,野田道子,Eum lk Hyun,Kim Min-sun,中村路之将,内田裕,竹内杏子,Kim seok young,瀬谷新二,Kim Eun seon,森木靖泰,小山知洋,興村忠美","林隆祥,兼森義則",丸山正雄,13,390,431,65,69
1123,/subject/28165,ちびまる子ちゃん,TV,7.3,樱桃小丸子,"須田裕美子,芝山努",,,1990-01-07,,日本アニメーション,池野みのり,"楠葉宏三,湯浅政明,高木淳,佐藤竜雄,佐藤順一","佐藤竜雄,高木淳,楠葉宏三",,"村田耕一,岩崎知子,湯浅政明,そ～とめこういちろう,斉藤哲人",,142,428,635,43,27
1124,/subject/220188,バジャのスタジオ,OVA,7.3,巴加的工作室,木上益治,,,2019-02-09,,京都アニメーション,,,,,木上益治,,1,308,402,7,5
1125,/subject/211068,キノの旅 -the Beautiful World- the Animated Series,TV,7.3,奇诺之旅,田口智久,,,2017-10-06,菅原雪絵,ラルケ,菅原雪絵,"齋藤徳明,釘宮洋,田口智久,中島大輔,河原龍太,笹原嘉文,ソエジマヤスフミ,大橋明代","伊藤史夫,南康宏,中島大輔,笹原嘉文,田口智久,ソエジマヤスフミ,野亦則行,鎌田祐輔","渡辺真由美,甲田菜穂,山形孝二,桑原直子,立川聖治,森山雄治","林隆祥,橋本敬史,小澤和則,雨宮英雄,張鵬,川口弘明,立川聖治",,12,870,1013,177,103
1126,/subject/4020,GIANT KILLING,TV,7.3,逆转监督,紅優,,,2010-04-04,川瀬敏文,スタジオディーン,"川瀬敏文,竹下健一","鈴木孝聡,東海林真一,江島泰男,寺東克己,紅優,竹下健一,臼田美夫,名村英敏,古田丈司","古田丈司,竹下健一,土屋浩幸,浅見松雄,小林浩輔,鈴木孝聡,江島泰男","日下岳史,Lee Min Bae,西山忍,窪敏,小坂知,相坂ナオキ,浅井昭人,堀越久美子,関野昌弘,海老原雅夫,清水勝祐,岩井優器,武本大介,須田正己,飯田宏義","桑原周枝,崎山知明,大河原晴男,津熊健徳,高橋敦子,大梶博之,池下博紀,鵜池一馬,寺田浩之,岩井優器,三宅雄一郎,新妻大輔,加藤万由子,青木真理子,樋口靖子,飯田宏義,水村良男,川島宏,清水勝祐,武藤信宏,もといぎひろあき,村松尚雄,須田正己,関野昌弘,阿部弘樹,西山忍,和田伸一,柳伸亮",,26,428,464,84,77
1127,/subject/511,茄子 スーツケースの渡り鳥,OVA,7.4,茄子 带着旅行箱的候鸟,高坂希太郎,,,2019-02-09,,MADHOUSE,高坂希太郎,,"高橋敦史,吉野智美",吉田健一,"宮沢康紀,粟田務,芳尾英明,古屋勝悟,山森英司,山田憲一,佐藤雅子,廣田俊輔,賀川愛,新井浩一,清水洋,小野田和由,川崎博嗣,米林宏昌,田村篤",,1,140,194,6,5
1128,/subject/15958,Yes! プリキュア5 Go Go!,TV,7.4,Yes! 光之美少女5 GO GO!,小村敏明,,,2008-02-03,成田良美,東映アニメーション,"清水東,山下憲一,佐藤勝一,村山功,成田良美,三重野瞳",,"大塚隆史,川田武範,矢部秋則,黒田成美,三塚雅人,やまざきかずお,志田直俊,松本理恵,小村敏明,植田秀仁,志水淳児,座古明史,岩井隆央,大塚健,長峯達也,石平信司,宮繁之","東美帆,飯飼一幸,飯島秀一,宮本絵美子,篁馨,河野宏之,川村敏江,爲我井克美,青山充","田中宏紀,なかじまちゅうじ,浦上貴之,羽山淳一,林祐己,中村章子,馬場充子",鷲尾天,48,127,169,13,17
1129,/subject/9303,Re:キューティーハニー,OVA,7.4,Re: 甜心战士,"今石洋之,伊藤尚往,摩砂雪",庵野秀明,,2019-02-09,中島かずき,東映アニメーション,"滝晃一,中島かずき,笠井健夫",,"今石洋之,庵野秀明,摩砂雪,伊藤尚往","摩砂雪,市川慶一,平松禎史","久保田誓,橋本英樹,芳垣祐介,追崎史敏,斎藤久,庵野秀明,松林唯人,坂崎忠,増尾昭一,飯飼一幸,中山勝一,細田直人,甲斐泰之,末冨慎治,平松禎史,小林冬至生,東出太,林明美,今石洋之,吉成曜,稲留和美,村木靖,錦織敦史,小島大和,摩砂雪,濱洲英喜,小西賢一,橋本敬史,白石亜由美,長野伸明,西田達三,杉浦幸次,板垣伸,大塚健,青山浩行,渡部圭祐,冨田与四一",,3,139,180,14,10
1130,/subject/7842,侵略!イカ娘,TV,7.3,侵略！乌贼娘,水島努,,,2010-10-05,横手美智子,diomedéa,"満仲勧,國澤真理子,水島努,横手美智子","大脊戸聡,浅野勝也,満仲勧,ヤマトナオミチ,山本靖貴,東出太,櫻井親良,木宮茂,筑紫大介,水島努,津田尚克,畑博之,山本里織","木宮茂,浅野勝也,筑紫大介,櫻井親良,満仲勧,津田尚克,東出太,ヤマトナオミチ,山本靖貴,畑博之,水島努,平牧大輔,大脊戸聡","石川雅一,阿蒜晃士,小菅和久,井出直美,阿部智之,佐藤寿子,星野浩一,橋本和紀,松本麻友子,高原修司,東出太,本多美乃,浅野勝也,櫻井親良,西村理恵,るたろー,松尾祐輔","一居一平,杉本功,追崎史敏,大橋学,松本麻友子,井出直美,植田均,浦上貴之,安野将人,櫻井親良,平牧大輔,齊田博之,谷口淳一郎,浅野勝也,松尾祐輔,千葉崇洋,満仲勧",,12,3047,3830,311,183
1131,/subject/2314,ノエイン もうひとりの君へ,TV,7.3,到另一个你的身边去,赤根和樹,,安田賢司,2005-10-11,"大野木寛,赤根和樹",サテライト,"大野木寛,浅川美也,赤根和樹,北嶋博明,佐藤和治","若林厚史,古橋一浩,田中孝行,黒森鷹治,森田宏幸,安田賢司,渡辺信一郎,赤根和樹,松村やすひろ,小寺勝之,須永司,鹿島典夫,都留稔幸,もりたけし","堀内直樹,松田清,横山広行,田中孝行,菊地康仁,榎本守,土屋浩幸,赤根和樹,柳瀬雄之,畠山茂樹,安田賢司,鹿島典夫","松本憲生,結城信輝,大久保宏,うつのみや理,関口雅浩,小美野雅彦,外崎春雄,小林利充,山﨑秀樹,奥田佳子,奥田淳,髙田晃,りょーちも,高橋裕一,鷲田敏弥,入江篤,藤川太,小林ゆかり,寺沢伸介,石川健介,岸田隆宏,青木真理子,今里佳子,見嶋梨佳,中屋了","松本憲生,赤井俊文,岸田隆宏,大久保宏,髙田晃,結城明宏,りょーちも,本田敬一,鈴木信吾,うつのみや理,佐藤雅弘,山口晋,鈴木博文,甲斐泰之,高橋裕一,向田隆,野崎温子,重田智,江畑諒真,柳沼和良,仁保知行,小美野雅彦,永作友克",,24,273,338,79,24
1132,/subject/67451,人生ベストテン,TV,7.3,人生Best Ten,三浦陽,,,2013-03-17,,BONES,吉田玲子,,,永作友克,,,1,389,519,6,6
1133,/subject/95419,Candy☆Boy,WEB,7.3,,ほしかわたかふみ,,,2007-11-22,,AIC,ほしかわたかふみ,ほしかわたかふみ,ほしかわたかふみ,沈宏,,,1,253,404,10,5
1134,/subject/13553,るろうに剣心 -明治剣客浪漫譚- 星霜編,OVA,7.3,浪客剑心 星霜篇,古橋一浩,,,2019-02-09,,スタジオディーン,吉田玲子,古橋一浩,古橋一浩,松島晃,"西村博之,外崎春雄,松島晃,斉藤哲人,中嶋敦子,阿部卓司,神戸洋行,松本憲生",,2,428,586,14,18
1135,/subject/181995,ご注文はうさぎですか？？～Dear My Sister～,剧场版,7.3,请问您今天要来点兔子吗？？～Dear My Sister～,橋本裕之,,かおり,2017-11-11,,production dóA,"Koi,橋本裕之","井畑翔太,橋本裕之,かおり,島津裕行","井畑翔太,篠原正寛,かおり,大橋一輝","谷口元浩,諸石康太,西田美弥子,玉木慎吾,加藤弘将,林隆祥",中澤勇一,"小林宏之,和泉勇一",1,606,838,20,9
1136,/subject/130234,グリザイアの楽園,TV,7.3,灰色的乐园,天衝,,,2015-04-19,倉田英之,エイトビット,"髙橋龍也,倉田英之","江畑諒真,サトウシンジ,青柳隆平,吉田泰三,名村英敏,小島正士,山本裕介,神谷智大","森義博,柳屋圭宏,青柳隆平,江口大輔,神原敏昭,間島崇寛,和泉志郎,山下英美,山門郁夫","神谷智大,糸島雅彦,石井かおり,髙澤美佳,中野彰子,阿部智之,越後光崇,山内則康,佐藤天昭,大島縁,山門郁夫,米澤優,杉藤さゆり,萩原正人,小林利充,安田祥子,池田広明","もといぎひろあき,矢野茜",小倉充俊,10,1282,1747,89,44
1137,/subject/134543,幻想万華鏡 花の異変の章 ～『東方花映塚』より～,OVA,7.3,幻想万华镜 花之异变之章,,,,2019-02-09,,満福神社,,,,,,,2,333,559,12,4
1138,/subject/12083,Batman: The Animated Series,TV,7.4,蝙蝠侠 (1992),Bruce Timm,,,2019-02-09,,Warner Bros. Animation,,,,,,Bruce Timm,85,78,122,4,6
1139,/subject/50814,はたらく魔王さま!,TV,7.3,打工吧！魔王大人,細田直人,,,2013-04-04,横谷昌宏,WHITE FOX,"下山健人,横谷昌宏,待田堂子","増井壮一,細田直人,小林智樹,村川健一郎,新留俊哉,おざわかずひろ,岩畑剛一,難波日登志","古賀一臣,細田直人,小林智樹,小林公二,土屋浩幸,橋本裕之,平向智子,おざわかずひろ","武藤信宏,木宮亮介,坂井久太,池田有","木村智,玉川明洋",永谷敬之,13,4840,6177,207,182
1140,/subject/140001,Re:ゼロから始める異世界生活,TV,7.3,Re：从零开始的异世界生活,渡邊政治,,,2016-04-03,横谷昌宏,WHITE FOX,"梅原英司,中村能子,横谷昌宏","尾崎隆晴,相澤昌弘,上坪亮樹,長山延好,おざわかずひろ,迫井政行,渡邊政治,細田直人,山岸大悟,岡本学,許平康,川村賢一,中重俊祐,高橋謙仁","徳本善信,古賀一臣,高島大輔,山本秀世,土屋浩幸,渡邊政治,美甘義人,岡本学,守泰祐,山岸大悟,高橋謙仁,篠原正寛","梶浦紳一郎,坂井久太,中田正彦,林隆祥,山岡峻,明珍宇作,中西和也,北原大地,浅利歩惟,野田康行,小柳達也,木宮亮介,池田有,池上太郎,岩田景子,齊藤佳子,森川侑紀,又賀大介,今田茜,田中一真,永吉隆志","碇谷敦,林隆祥,柳隆太,田中宏紀,吉田徹,青木康哲,高瀬健一,加藤滉介,蛯名秀和,飯飼一幸,小柳達也,吉成鋼",田中翔,25,5552,6214,366,480
1141,/subject/83124,妖怪ウォッチ,TV,7.3,妖怪手表,ウシロシンジ,,,2014-01-08,加藤陽一,オー・エル・エム,"高橋ナツコ,加藤陽一,大知慶一郎,山田由香,日野晃博,鴻野貴光","深沢幸司,鴫野彰,柳瀬雄之,矢野博之,清水聡,浜名孝行,泉保良輔,村田俊治,中村里美,上津康義,志村錠児,新田典生,吉本毅,宮崎なぎさ,岩田義彦,鎌仲史陽,荒井省吾,本間修,ウシロシンジ,吉田りさこ,須藤典彦,木村真一郎,森山雄治,園田雅裕,星野真,吉田徹,高橋滋春,北條史也,及川啓,榎本明広,駒屋健一郎","内山まな,川西泰二,永居慎平,平向智子,高橋滋春,オ ジング,荒井省吾,泉保良輔,久慈悟郎,岩田義彦,浜名孝行,矢野孝典,高田昌宏,吉本毅,北條史也,北川正人,星野真,小野田雄亮,駒屋健一郎,本間修,佐藤和磨,佐藤光敏,柳瀬雄之,松山容子,寺沢伸介,鴫野彰","空流辺広子,小栗寛子,田畑昭,山田真也,小宮山由美子,たないあやこ,林隆祥,壽恵理子,横山友紀,中野悟史,金子匡邦,山崎愛,森田実,酒向大輔,日高真由美,阿部千秋,吉田巧介,加藤真人,山内亜紀","石井明治,大下知之,石川てつや,加藤はつえ,なかじまちゅうじ,黄成希,斉藤哲人,飯飼一幸,青木康哲",,214,141,62,102,70
1142,/subject/183492,ACCA13区監察課,TV,7.3,ACCA13区监察课,夏目真悟,,,2017-01-10,鈴木智尋,MADHOUSE,鈴木智尋,"川尻善昭,八田洋介,夏目真悟,小嶋慶祐,若林信","夏目真悟,重原克也,八田洋介,葛谷直行,武藤信宏,若林信,小嶋慶祐,吉川志我津","榎戸駿,小田剛生,久貝典史,長坂慶太,小嶋慶祐,原田峰文,熊田明子","林隆祥,阿蒜晃士,佐藤利幸,小嶋慶祐,村上泉,王國年,久貝典史,若林信,榎戸駿,長坂慶太,小笠原真,吉田奏子,澤田英彦,篠田知宏,小田剛生",福士裕一郎,12,1350,1551,167,154
1143,/subject/26593,トワイライトQ,OVA,7.4,曙光Q,"望月智充,押井守",,,2019-02-09,,"スタジオディーン,亜細亜堂","伊藤和典,押井守",,,"大塚伸治,後藤真砂子","高木弘樹,大塚伸治,近藤勝也,二木真希子,高坂希太郎,遠藤正明,河口俊夫",,2,108,151,7,5
1144,/subject/24165,咲-Saki- 阿知賀編 episode of side-A,TV,7.3,天才麻将少女 阿知贺篇,小野学,,瀬藤健嗣,2012-04-08,浦畑達彦,Studio五組,浦畑達彦,"イシグロキョウヘイ,小野学,博史池畠,林直孝,駒井一也,北條史也,瀬藤健嗣","羽多野浩平,イシグロキョウヘイ,野亦則行,上坪亮樹,中川淳,北條史也,瀬藤健嗣,博史池畠,岩田和也","大原大,実原登,谷圭司,横松雄馬,橋口隼人,山本真嗣,沈宏,Heo Gi Dong,鈴木雄大,酒井智史,小美戸幸代,胡陽樹","蛯名秀和,直谷たかし,佐々木政勝,田中宏紀,崎山北斗,常盤健太郎,小嶋慶祐,佐々木貴宏,実原登,沈宏,岩崎たいすけ",,16,2313,3015,143,109
